STDZD_PROP_CITY,state,minlat,maxlat,minlon,maxlon
BROWNVILLE,ME,45.300726,45.5694,-69.1686,-68.93852
BRUNSWICK,ME,43.820951,43.968054,-70.085997,-69.863495
BRYANT POND,ME,44.331764,44.471102,-70.702972,-70.523364
BUCKFIELD,ME,44.240401,44.4345,-70.456062,-70.2836
BUCKSPORT,ME,44.503874,44.6951,-68.834072,-68.6441
BURLINGTON,ME,45.1894,45.298354,-68.463735,-68.4025
BURNHAM,ME,44.63658,44.7471,-69.441822,-69.319393
BUXTON,ME,43.5648,43.709758,-70.604163,-70.460663
CALAIS,ME,45.107644,45.190658,-67.295859,-67.140104
CAMBRIDGE,ME,45.011053,45.055417,-69.487215,-69.3882
CAMDEN,ME,44.192743,44.254271,-69.151774,-69.031914
CANAAN,ME,44.709624,44.818472,-69.586425,-69.480428
CANTON,ME,44.404078,44.494168,-70.346612,-70.259763
CAPE ELIZABETH,ME,43.553963,43.634189,-70.276077,-70.199142
CAPE NEDDICK,ME,43.18761,43.258754,-70.696082,-70.577476
CARATUNK,ME,45.227312,45.270667,-69.995264,-69.9277
CARIBOU,ME,46.778237,47.03973,-68.176875,-67.920862
CARMEL,ME,44.747774,44.845465,-69.097137,-68.960655
CASCO,ME,43.906002,44.036869,-70.569984,-70.451167
CASTINE,ME,44.382766,44.4675,-68.819107,-68.7192
CHAMBERLAIN,ME,43.881064,43.897727,-69.483281,-69.477382
CHARLESTON,ME,45.028958,45.115809,-69.1095,-68.937894
CHEBEAGUE ISLAND,ME,43.711437,43.758572,-70.140655,-70.095932
CHERRYFIELD,ME,44.563906,44.854032,-68.070681,-67.8613
CHINA VILLAGE,ME,44.4786,44.4786,-69.5177,-69.5177
CLINTON,ME,44.62677,44.713576,-69.630032,-69.451629
COLUMBIA FALLS,ME,44.616095,44.722085,-67.86839,-67.677726
COREA,ME,44.390542,44.401544,-67.981476,-67.96385
CORINNA,ME,44.891527,45.003976,-69.322278,-69.164636
CORINTH,ME,44.928246,45.028134,-69.081739,-68.937478
CORNISH,ME,43.717229,43.806314,-70.843084,-70.765062
CUMBERLAND CENTER,ME,43.750248,43.846265,-70.331944,-70.19725
CUMBERLAND FORESIDE,ME,43.739449,43.779514,-70.211178,-70.179329
CUSHING,ME,43.954684,44.06395,-69.310635,-69.194044
CUTLER,ME,44.645,44.706293,-67.300094,-67.1689
DAMARISCOTTA,ME,44.0056,44.061702,-69.538064,-69.453257
DANFORTH,ME,45.603145,45.773432,-67.935957,-67.794821
DEER ISLE,ME,44.1806,44.284689,-68.7122,-68.576033
DENMARK,ME,43.918752,44.042111,-70.871353,-70.735237
DENNYSVILLE,ME,44.8061,44.9442,-67.3103,-67.15742
DETROIT,ME,44.718369,44.804152,-69.365,-69.27639
DEXTER,ME,44.98395,45.087238,-69.474019,-69.196394
DIXFIELD,ME,44.495044,44.65684,-70.496036,-70.285448
DIXMONT,ME,44.647223,44.741114,-69.195509,-69.066368
DOVER FOXCROFT,ME,45.093128,45.368846,-69.371727,-68.998212
DRESDEN,ME,44.017363,44.137973,-69.794417,-69.678271
DRYDEN,ME,44.5897,44.5897,-70.2115,-70.2115
DURHAM,ME,43.907961,44.0019,-70.211786,-70.039324
EAGLE LAKE,ME,46.949847,47.2504,-68.622062,-68.569452
EAST ANDOVER,ME,44.574095,44.632774,-70.734015,-70.707355
EAST BALDWIN,ME,43.798493,43.862251,-70.70445,-70.652368
EAST BOOTHBAY,ME,43.813573,43.85441,-69.605005,-69.5767
EAST MACHIAS,ME,44.7188,44.785652,-67.4408,-67.36227
EAST MILLINOCKET,ME,45.623421,45.635345,-68.599586,-68.561878
EAST NEWPORT,ME,44.8208,44.8208,-69.223,-69.223
EAST POLAND,ME,44.0701,44.0701,-70.3289,-70.3289
EAST VASSALBORO,ME,44.4477,44.4477,-69.6063,-69.6063
EAST WATERBORO,ME,43.561717,43.631796,-70.754851,-70.650141
EASTON,ME,46.59853,46.683068,-67.940823,-67.795049
EASTPORT,ME,44.896191,44.934156,-67.034774,-66.984157
EDDINGTON,ME,44.748013,44.862754,-68.697689,-68.46105
EDGECOMB,ME,43.928948,44.006827,-69.670766,-69.570976
ELIOT,ME,43.096233,43.183679,-70.829922,-70.737387
ELLSWORTH,ME,44.397605,44.890005,-68.637428,-68.2042
ETNA,ME,44.742429,44.830833,-69.187398,-69.090154
EUSTIS,ME,45.1884,45.379258,-70.803975,-70.4775
EXETER,ME,44.917279,45.009482,-69.227096,-69.06531
FAIRFIELD,ME,44.57808,44.750515,-69.759654,-69.58582
FALMOUTH,ME,43.691305,43.806026,-70.354637,-70.193924
FARMINGDALE,ME,44.234145,44.284706,-69.864969,-69.770513
FARMINGTON,ME,44.486857,44.799706,-70.213345,-70.004627
FORT FAIRFIELD,ME,46.681447,46.876885,-67.92171,-67.789503
FORT KENT,ME,47.1395,47.293944,-68.822479,-68.458522
FRANKFORT,ME,44.564072,44.628228,-68.983447,-68.863348
FRANKLIN,ME,44.544708,44.696507,-68.309992,-68.151702
FREEDOM,ME,44.369945,44.555309,-69.394034,-69.220441
FREEPORT,ME,43.798971,43.928284,-70.170341,-70.025536
FRENCHBORO,ME,44.1201,44.1201,-68.3412,-68.3412
FRENCHVILLE,ME,47.2265,47.349033,-68.454955,-68.316474
FRIENDSHIP,ME,43.968353,44.054477,-69.368172,-69.24012
FRYEBURG,ME,43.969258,44.202646,-71.004599,-70.8523
GARDINER,ME,44.1272,44.268799,-69.932444,-69.663644
GARLAND,ME,45.005874,45.0978,-69.229495,-69.088966
GEORGETOWN,ME,43.754891,43.87193,-69.779253,-69.708453
GORHAM,ME,43.619606,43.81538,-70.54348,-70.383642
GOULDSBORO,ME,44.418605,44.5079,-68.135497,-67.980614
GRAND ISLE,ME,47.24533,47.327171,-68.181122,-68.083833
GRAY,ME,43.821255,43.948505,-70.410586,-70.259773
GREENBUSH,ME,44.9988,45.1335,-68.660167,-68.4312
GREENE,ME,44.12636,44.253934,-70.202524,-70.084743
GREENVILLE,ME,45.399404,45.671124,-69.6075,-69.34495
GREENVILLE JUNCTION,ME,45.45902,45.4787,-69.6429,-69.595009
GREENWOOD,ME,44.284053,44.399443,-70.733006,-70.603329
GUILFORD,ME,45.0608,45.365399,-69.512474,-69.291419
HALLOWELL,ME,44.26708,44.312733,-69.844043,-69.784163
HAMPDEN,ME,44.673306,44.783431,-69.0777,-68.783653
HANCOCK,ME,44.466218,44.555016,-68.388083,-68.215275
HANOVER,ME,44.483977,44.511608,-70.78597,-70.69168
HARBORSIDE,ME,44.308102,44.362332,-68.826309,-68.763306
HARMONY,ME,44.9254,45.114507,-69.6899,-69.469312
HARPSWELL,ME,43.734449,43.857496,-70.040916,-69.881663
HARRINGTON,ME,44.5828,44.653583,-67.856153,-67.725553
HARRISON,ME,44.013298,44.159584,-70.840233,-70.590873
HARTLAND,ME,44.826276,44.929722,-69.564173,-69.442086
HEBRON,ME,44.161361,44.239126,-70.422983,-70.324068
HIRAM,ME,43.807226,43.916285,-70.888061,-70.75793
HOLDEN,ME,44.643513,44.810213,-68.728787,-68.5154
HOLLIS CENTER,ME,43.561378,43.700617,-70.677225,-70.553346
HOPE,ME,44.202436,44.293601,-69.241368,-69.129675
HOULTON,ME,46.002449,46.277929,-68.038823,-67.782503
HOWLAND,ME,45.131573,45.4061,-68.785111,-68.62719
HUDSON,ME,44.947551,45.036942,-68.951222,-68.816561
ISLAND FALLS,ME,45.944753,46.1238,-68.419251,-68.172009
ISLE AU HAUT,ME,44.0463,44.0463,-68.6336,-68.6336
ISLESBORO,ME,44.232666,44.38369,-68.937523,-68.867584
JACKMAN,ME,45.561742,45.668945,-70.27909,-70.074526
JAY,ME,44.46201,44.585981,-70.297282,-70.147915
JEFFERSON,ME,44.103015,44.330163,-69.581838,-69.426517
JONESBORO,ME,44.623933,44.6853,-67.654943,-67.521523
JONESPORT,ME,44.528514,44.625919,-67.639301,-67.556426
KENDUSKEAG,ME,44.893572,44.941502,-68.979067,-68.880047
KENNEBUNK,ME,43.340218,43.4575,-70.659724,-70.478609
KENNEBUNKPORT,ME,43.341181,43.485914,-70.606,-70.399323
KENTS HILL,ME,44.384972,44.485573,-70.124903,-70.015222
KINGFIELD,ME,44.9264,45.09436,-70.339646,-70.131066
KINGMAN,ME,45.536664,45.65,-68.2687,-68.182844
KITTERY,ME,43.081593,43.140602,-70.772644,-70.695099
KITTERY POINT,ME,43.071002,43.118324,-70.717943,-70.658394
LAGRANGE,ME,45.105668,45.2604,-68.85989,-68.756042
LAMBERT LAKE,ME,45.5255,45.5255,-67.5077,-67.5077
LEBANON,ME,43.333903,43.472529,-70.986203,-70.821799
LEE,ME,45.3255,45.483586,-68.374257,-68.2254
LEEDS,ME,44.210044,44.3716,-70.187808,-70.078805
LEVANT,ME,44.848193,44.936883,-69.054305,-68.91791
LEWISTON,ME,44.016314,44.158787,-70.222427,-70.116451
LIBERTY,ME,44.3115,44.4124,-69.383842,-69.276988
LIMERICK,ME,43.64301,43.735738,-70.843582,-70.722548
LIMESTONE,ME,46.876876,47.048583,-67.925136,-67.796204
LIMINGTON,ME,43.661245,43.793026,-70.76588,-70.6372
LINCOLN,ME,45.267112,45.5592,-68.677488,-68.347397
LINCOLNVILLE,ME,44.2503,44.392536,-69.177405,-68.948659
LISBON,ME,43.996512,44.058088,-70.150684,-70.083175
LISBON FALLS,ME,43.993576,44.057056,-70.087905,-70.0247
LITCHFIELD,ME,44.111361,44.235192,-70.026197,-69.856116
LITTLE DEER ISLE,ME,44.276262,44.307405,-68.738022,-68.688833
LIVERMORE,ME,44.34913,44.47697,-70.271741,-70.155838
LIVERMORE FALLS,ME,44.372446,44.483758,-70.194859,-70.10952
LONG ISLAND,ME,43.6797,43.70593,-70.171945,-70.136729
LOVELL,ME,44.120934,44.251995,-70.958102,-70.813532
LUBEC,ME,44.758078,44.904891,-67.158844,-66.955273
MACHIAS,ME,44.598774,44.880267,-67.594251,-67.433433
MACHIASPORT,ME,44.605843,44.716804,-67.429793,-67.359318
MADAWASKA,ME,47.2832,47.358889,-68.349646,-68.2507
MADISON,ME,44.774143,44.8921,-69.8863,-69.73045
MANCHESTER,ME,44.260259,44.398508,-69.907143,-69.828582
MAPLETON,ME,46.586393,46.751027,-68.293547,-68.050628
MARS HILL,ME,46.511108,46.59695,-67.893179,-67.7956
MATTAWAMKEAG,ME,45.495637,45.6175,-68.402768,-68.3064
MECHANIC FALLS,ME,44.075411,44.13737,-70.437105,-70.362418
MEDDYBEMPS,ME,44.950467,45.050569,-67.463003,-67.323183
MEDWAY,ME,45.576068,45.6355,-68.5602,-68.436737
MEXICO,ME,44.530989,44.61273,-70.567559,-70.460614
MILBRIDGE,ME,44.47118,44.610001,-67.922101,-67.815183
MILFORD,ME,44.925578,45.017101,-68.644808,-68.504694
MILLINOCKET,ME,45.641005,45.671497,-68.723873,-68.674372
MILO,ME,45.138356,45.368485,-69.034582,-68.697786
MINOT,ME,44.085488,44.211876,-70.393703,-70.282488
MONMOUTH,ME,44.1781,44.269949,-70.1485,-69.9422
MONROE,ME,44.557055,44.665792,-69.098475,-68.98556
MONSON,ME,45.235781,45.326838,-69.585482,-69.422764
MONTICELLO,ME,46.279492,46.363282,-67.8939,-67.78525
MORRILL,ME,44.342818,44.456293,-69.2131,-69.070301
MOUNT DESERT,ME,44.313978,44.376519,-68.415902,-68.20403
MOUNT VERNON,ME,44.409394,44.523438,-70.028619,-69.8872
NAPLES,ME,43.9116,44.021752,-70.703293,-70.547612
NEW GLOUCESTER,ME,43.896965,44.034779,-70.399048,-70.204689
NEW HARBOR,ME,43.835268,43.882342,-69.5232,-69.4835
NEW LIMERICK,ME,46.0559,46.1392,-68.033514,-67.906259
NEW PORTLAND,ME,44.855547,45.072913,-70.145528,-69.961448
NEW SHARON,ME,44.595202,44.702339,-70.074725,-69.9344
NEW SWEDEN,ME,46.941078,47.017898,-68.170219,-68.064646
NEW VINEYARD,ME,44.738271,44.845739,-70.178585,-70.044208
NEWCASTLE,ME,43.995804,44.102573,-69.625775,-69.49683
NEWFIELD,ME,43.648,43.648,-70.8475,-70.8475
NEWPORT,ME,44.811246,44.912275,-69.299263,-69.150923
NEWRY,ME,44.46318,44.698613,-71.03293,-70.768642
NOBLEBORO,ME,44.05848,44.161336,-69.528111,-69.438296
NORRIDGEWOCK,ME,44.6164,44.802863,-69.956234,-69.728597
NORTH ANSON,ME,44.81229,44.9752,-69.997312,-69.8646
NORTH BERWICK,ME,43.272624,43.405194,-70.849179,-70.711859
NORTH BRIDGTON,ME,44.0986,44.0986,-70.6991,-70.6991
NORTH HAVEN,ME,44.114286,44.181072,-68.93957,-68.816444
NORTH JAY,ME,44.5472,44.5472,-70.2386,-70.2386
NORTH MONMOUTH,ME,44.254598,44.2953,-70.074165,-69.993652
NORTH WATERBORO,ME,43.599159,43.672137,-70.783952,-70.69568
NORTH WATERFORD,ME,44.2027,44.2027,-70.7112,-70.7112
NORTH YARMOUTH,ME,43.801712,43.892445,-70.292366,-70.175735
NORWAY,ME,44.160604,44.32017,-70.680349,-70.525284
OAKFIELD,ME,46.042798,46.144361,-68.163504,-68.04352
OAKLAND,ME,44.512172,44.608208,-69.931493,-69.667533
OGUNQUIT,ME,43.232442,43.270882,-70.637936,-70.587234
OLD ORCHARD BEACH,ME,43.49787,43.546098,-70.424672,-70.355224
OLD TOWN,ME,44.905476,45.1302,-68.822735,-68.6369
OQUOSSOC,ME,44.9663,44.9663,-70.7741,-70.7741
ORIENT,ME,45.774486,46.0007,-67.8874,-67.781125
ORLAND,ME,44.50362,44.643824,-68.763953,-68.590763
ORONO,ME,44.847973,44.914219,-68.793061,-68.648955
ORRINGTON,ME,44.673838,44.765392,-68.836973,-68.731614
ORRS ISLAND,ME,43.750159,43.793705,-69.986367,-69.946402
OWLS HEAD,ME,44.038329,44.091222,-69.121966,-69.0557
OXBOW,ME,46.407889,46.427101,-68.651109,-68.520153
OXFORD,ME,44.021687,44.197951,-70.606526,-70.406013
PALERMO,ME,44.331227,44.45553,-69.476772,-69.355316
PALMYRA,ME,44.799745,44.88962,-69.4488,-69.295183
PARIS,ME,44.2597,44.2597,-70.5011,-70.5011
PARSONSFIELD,ME,43.674406,43.808222,-70.986162,-70.842502
PASSADUMKEAG,ME,45.137702,45.212086,-68.633698,-68.56846
PATTEN,ME,45.967214,46.116686,-68.559869,-68.43137
PEAKS ISLAND,ME,43.65213,43.6826,-70.277931,-70.177217
PEMAQUID,ME,43.878122,43.917247,-69.538281,-69.498797
PEMBROKE,ME,44.891419,45.0732,-67.304691,-67.115872
PENOBSCOT,ME,44.4051,44.537082,-68.781527,-68.61124
PERHAM,ME,46.835222,46.920114,-68.28028,-68.178205
PERRY,ME,44.918393,45.041829,-67.1835,-67.0404
PERU,ME,44.445834,44.528787,-70.504699,-70.358718
PHILLIPS,ME,44.767621,44.917455,-70.462863,-70.248203
PHIPPSBURG,ME,43.706657,43.878544,-69.873169,-69.779411
PITTSFIELD,ME,44.702623,44.835321,-69.5145,-69.366279
PLYMOUTH,ME,44.73291,44.812213,-69.276744,-69.150883
POLAND,ME,43.99373,44.098733,-70.474306,-70.293594
PORTAGE,ME,46.751907,46.822086,-68.486189,-68.470432
PORTER,ME,43.7873,43.88598,-70.985582,-70.881912
PORTLAND,ME,43.643,43.7247,-70.333224,-70.2065
POWNAL,ME,43.846896,43.944073,-70.237528,-70.123646
PRESQUE ISLE,ME,46.591067,46.77578,-68.055376,-67.925405
PRINCETON,ME,45.136282,45.251992,-67.770672,-67.4786
PROSPECT HARBOR,ME,44.3951,44.4177,-68.0276,-68.0098
RANDOLPH,ME,44.22434,44.242275,-69.768105,-69.720884
RANGELEY,ME,44.866793,45.049,-70.742314,-70.522043
RAYMOND,ME,43.8242,44.007786,-70.531746,-70.38102
READFIELD,ME,44.342263,44.421856,-70.021275,-69.876246
RICHMOND,ME,44.079235,44.167007,-69.900101,-69.764633
ROBBINSTON,ME,45.0234,45.114019,-67.1733,-67.107156
ROCKLAND,ME,44.087218,44.167261,-69.162688,-69.084233
ROCKPORT,ME,44.123783,44.215988,-69.194687,-69.053864
ROCKWOOD,ME,45.6637,45.6637,-69.8445,-69.8445
ROUND POND,ME,43.8985,43.968314,-69.489141,-69.444833
ROXBURY,ME,44.612974,44.742513,-70.677325,-70.568021
RUMFORD,ME,44.465176,44.588925,-70.715555,-70.485497
SABATTUS,ME,44.051411,44.20563,-70.123186,-69.997202
SACO,ME,43.462723,43.606018,-70.528151,-70.379875
SAINT AGATHA,ME,47.210309,47.271053,-68.402652,-68.270125
SAINT ALBANS,ME,44.86124,44.980438,-69.469434,-69.308103
SAINT DAVID,ME,47.1984,47.346531,-68.285532,-68.201224
SAINT FRANCIS,ME,47.0823,47.181023,-69.093334,-68.873523
SANFORD,ME,43.337363,43.468903,-70.841369,-70.659883
SANGERVILLE,ME,45.0738,45.177002,-69.377953,-69.2464
SARGENTVILLE,ME,44.293169,44.315677,-68.692282,-68.651447
SCARBOROUGH,ME,43.529003,43.654283,-70.489045,-70.260639
SEAL COVE,ME,44.264847,44.325561,-68.424951,-68.3949
SEARSMONT,ME,44.303818,44.426759,-69.260926,-69.131928
SEARSPORT,ME,44.432228,44.564498,-68.983452,-68.869115
SEBAGO,ME,43.828533,43.96099,-70.756147,-70.608944
SEBEC,ME,45.1977,45.32405,-69.208,-68.9153
SEDGWICK,ME,44.287249,44.405892,-68.694869,-68.585951
SHAPLEIGH,ME,43.474817,43.625654,-70.897243,-70.788394
SHERMAN,ME,45.846549,45.944878,-68.426157,-68.299701
SHIRLEY MILLS,ME,45.3655,45.3655,-69.6186,-69.6186
SINCLAIR,ME,47.109867,47.201052,-68.3558,-68.2272
SKOWHEGAN,ME,44.706858,44.9252,-69.758368,-69.567387
SMITHFIELD,ME,44.580525,44.672662,-69.863782,-69.758769
SMYRNA MILLS,ME,46.1242,46.1639,-68.357,-68.0902
SOLON,ME,44.888185,44.983433,-69.868588,-69.731419
SORRENTO,ME,44.471234,44.511403,-68.195387,-68.158024
SOUTH BERWICK,ME,43.182033,43.297953,-70.822162,-70.66713
SOUTH BRISTOL,ME,43.836103,43.92202,-69.577918,-69.545883
SOUTH CHINA,ME,44.350887,44.493365,-69.611333,-69.455461
SOUTH GARDINER,ME,44.18,44.18,-69.7572,-69.7572
SOUTH PARIS,ME,44.177171,44.307046,-70.562881,-70.421938
SOUTH PORTLAND,ME,43.59818,43.649582,-70.354724,-70.222754
SOUTH THOMASTON,ME,43.995214,44.075987,-69.1852,-69.11343
SOUTHPORT,ME,43.786494,43.845815,-69.685784,-69.646583
SOUTHWEST HARBOR,ME,44.235703,44.300896,-68.352938,-68.294504
SPRINGFIELD,ME,45.280564,45.535156,-68.2351,-67.975649
SPRINGVALE,ME,43.449806,43.490979,-70.865277,-70.772493
SPRUCE HEAD,ME,43.986734,44.026596,-69.187103,-69.131085
STACYVILLE,ME,45.860288,45.943138,-68.485599,-68.42727
STANDISH,ME,43.68551,43.845555,-70.6553,-70.451477
STEEP FALLS,ME,43.725574,43.797304,-70.657531,-70.595498
STETSON,ME,44.832423,44.913353,-69.163751,-69.057243
STEUBEN,ME,44.419686,44.57825,-67.994708,-67.880915
STOCKHOLM,ME,46.944697,47.055,-68.229867,-68.096313
STOCKTON SPRINGS,ME,44.456237,44.594295,-68.921837,-68.8043
STONEHAM,ME,44.242142,44.284721,-70.934391,-70.789734
STONINGTON,ME,44.149803,44.195065,-68.70401,-68.618433
STRATTON,ME,45.140943,45.157129,-70.438055,-70.427158
STRONG,ME,44.732613,44.92601,-70.3007,-70.151818
SULLIVAN,ME,44.495376,44.610725,-68.250045,-68.057698
SUMNER,ME,44.317584,44.4235,-70.515141,-70.3689
SURRY,ME,44.38391,44.53941,-68.619374,-68.432726
SWANS ISLAND,ME,44.135542,44.180369,-68.462,-68.39145
TEMPLE,ME,44.656589,44.745925,-70.276994,-70.214578
TENANTS HARBOR,ME,43.927678,44.036007,-69.2747,-69.179545
THOMASTON,ME,44.06512,44.123422,-69.214954,-69.1408
THORNDIKE,ME,44.511,44.635746,-69.287927,-69.186302
TOPSFIELD,ME,45.403402,45.42997,-67.807898,-67.729707
TOPSHAM,ME,43.915234,44.003719,-70.049149,-69.883415
TREVETT,ME,43.881234,43.913667,-69.6859,-69.6683
TROY,ME,44.622673,44.723123,-69.322709,-69.191256
TURNER,ME,44.184294,44.361099,-70.321388,-70.182218
UNION,ME,44.172304,44.352806,-69.365461,-69.192442
UNITY,ME,44.5399,44.649025,-69.42728,-69.283206
VAN BUREN,ME,47.055454,47.252667,-68.059706,-67.795021
VASSALBORO,ME,44.361386,44.499033,-69.722625,-69.570561
VIENNA,ME,44.503771,44.583177,-70.05947,-69.94943
VINALHAVEN,ME,44.034411,44.126485,-68.90773,-68.784341
WAITE,ME,45.305934,45.353882,-67.704562,-67.603334
WALDOBORO,ME,44.012737,44.207657,-69.446442,-69.289531
WALLAGRASS,ME,47.104147,47.192503,-68.604656,-68.564439
WALPOLE,ME,43.920795,43.989867,-69.570638,-69.534894
WARREN,ME,44.064519,44.183674,-69.31803,-69.165656
WASHBURN,ME,46.747,46.838486,-68.260466,-68.056126
WASHINGTON,ME,44.216483,44.330143,-69.445475,-69.330607
WATERBORO,ME,43.51509,43.614464,-70.804143,-70.683926
WATERFORD,ME,44.131549,44.287414,-70.824714,-70.635116
WATERVILLE,ME,44.483932,44.631492,-69.711154,-69.441655
WAYNE,ME,44.310508,44.388542,-70.110929,-70.01684
WELD,ME,44.6514,44.749433,-70.5009,-70.392627
WELLS,ME,43.264999,43.385459,-70.722763,-70.544931
WESLEY,ME,44.9291,44.9294,-67.6639,-67.6632
WEST BALDWIN,ME,43.791681,43.880649,-70.787,-70.69482
WEST BETHEL,ME,44.4019,44.4019,-70.8616,-70.8616
WEST BOOTHBAY HARBOR,ME,43.8488,43.8488,-69.6438,-69.6438
WEST ENFIELD,ME,45.1874,45.325922,-68.645497,-68.4262
WEST FORKS,ME,45.274865,45.456208,-70.05555,-69.831454
WEST MINOT,ME,44.1711,44.1711,-70.3663,-70.3663
WEST NEWFIELD,ME,43.600166,43.674087,-70.976415,-70.834999
WEST PARIS,ME,44.284439,44.3711,-70.610835,-70.471387
WESTBROOK,ME,43.644634,43.751166,-70.388702,-70.316048
WESTFIELD,ME,46.513321,46.592349,-67.960156,-67.907536
WHITEFIELD,ME,44.124295,44.276142,-69.669634,-69.543857
WHITING,ME,44.8564,44.8581,-67.0884,-67.0883
WILTON,ME,44.572917,44.681409,-70.477258,-70.135555
WINDHAM,ME,43.699397,43.883016,-70.469075,-70.331258
WINDSOR,ME,44.261599,44.361008,-69.640252,-69.516682
WINN,ME,45.417273,45.4803,-68.3804,-68.2966
WINTER HARBOR,ME,44.374121,44.416028,-68.112387,-68.054
WINTERPORT,ME,44.601069,44.70036,-69.013375,-68.828139
WINTHROP,ME,44.267515,44.35645,-70.04446,-69.88007
WISCASSET,ME,43.854988,44.077063,-69.732215,-69.631144
WOOLWICH,ME,43.900322,44.021137,-69.825325,-69.703882
WYTOPITLOCK,ME,45.594186,45.856795,-68.1104,-67.9486
YARMOUTH,ME,43.747753,43.841946,-70.224067,-70.123016
YORK,ME,43.11166,43.217507,-70.754934,-70.595006
YORK BEACH,ME,43.1713,43.1713,-70.6094,-70.6094
ADA,MI,42.868469,43.05659,-85.560455,-85.399334
ADDISON,MI,41.9423,42.04689,-84.401397,-84.267273
ADRIAN,MI,41.8011,41.986911,-84.21717,-83.905057
AFTON,MI,45.215829,45.445471,-84.555687,-84.388313
AHMEEK,MI,47.2988,47.2988,-88.3963,-88.3963
AKRON,MI,43.538234,43.641156,-83.657059,-83.464196
ALANSON,MI,45.345536,45.523415,-84.878448,-84.66984
ALBION,MI,42.188357,42.398187,-84.85312,-84.628263
ALDEN,MI,44.798065,44.942094,-85.292068,-85.150635
ALGER,MI,44.0675,44.219175,-84.310081,-84.044026
ALGONAC,MI,42.604633,42.667213,-82.649338,-82.513458
ALLEGAN,MI,42.411321,42.638932,-86.010306,-85.70173
ALLEN,MI,41.902912,41.997874,-84.826596,-84.706932
ALLEN PARK,MI,42.225128,42.281097,-83.231477,-83.185112
ALLENDALE,MI,42.941376,43.014114,-86.021645,-85.880283
ALLENTON,MI,42.894149,42.983851,-82.986112,-82.86571
ALLOUEZ,MI,47.246202,47.291424,-88.452244,-88.4049
ALMA,MI,43.295501,43.463905,-84.766493,-84.548096
ALMONT,MI,42.888615,42.981342,-83.106049,-82.984584
ALPENA,MI,44.910834,45.24044,-83.665419,-83.308043
ALTO,MI,42.770173,42.876377,-85.497414,-85.308148
ANCHORVILLE,MI,42.6911,42.6911,-82.6886,-82.6886
ANN ARBOR,MI,42.185246,42.395763,-83.956299,-83.606041
APPLEGATE,MI,43.32145,43.385933,-82.805198,-82.53545
ARCADIA,MI,44.445793,44.566481,-86.247851,-86.160062
ARGYLE,MI,43.5641,43.5641,-82.9361,-82.9361
ARMADA,MI,42.805722,42.894912,-82.982819,-82.863561
ASHLEY,MI,43.119015,43.248526,-84.610432,-84.380952
ATHENS,MI,42.052654,42.161957,-85.307749,-85.136881
ATLANTA,MI,44.879074,45.195038,-84.354708,-84.014172
ATLANTIC MINE,MI,47.0533,47.210957,-88.820538,-88.600834
ATLAS,MI,42.9377,42.9377,-83.5344,-83.5344
ATTICA,MI,42.980277,43.150616,-83.229782,-83.111122
AU GRES,MI,43.9897,44.1292,-83.755259,-83.565552
AU TRAIN,MI,46.381895,46.4402,-86.854889,-86.81224
AUBURN,MI,43.567372,43.706682,-84.14743,-84.040602
AUBURN HILLS,MI,42.620279,42.709679,-83.341601,-83.209072
AUGUSTA,MI,42.305794,42.425392,-85.395828,-85.294924
AVOCA,MI,42.987118,43.163699,-82.760792,-82.632248
AZALIA,MI,42.013267,42.019336,-83.671058,-83.654776
BAD AXE,MI,43.699694,43.883434,-83.141347,-82.841796
BAILEY,MI,43.2498,43.2934,-85.908236,-85.7904
BALDWIN,MI,43.814922,44.017726,-86.013455,-85.767712
BANCROFT,MI,42.815739,42.91267,-84.153877,-84.004694
BANGOR,MI,42.256901,42.375527,-86.206917,-85.957176
BANNISTER,MI,43.117493,43.202934,-84.497227,-84.327746
BARAGA,MI,46.7648,46.8894,-88.5519,-88.475964
BARBEAU,MI,46.233138,46.319153,-84.2813,-84.104273
BARK RIVER,MI,45.550515,46.000493,-87.720904,-87.135133
BARODA,MI,41.899658,41.990553,-86.525749,-86.433617
BARRYTON,MI,43.689716,43.813024,-85.229644,-85.045825
BARTON CITY,MI,44.627735,44.717033,-83.74602,-83.564771
BATH,MI,42.785767,42.867247,-84.526054,-84.384976
BATTLE CREEK,MI,42.185509,42.469583,-85.30814,-85.017502
BAY CITY,MI,43.508334,43.694622,-84.050007,-83.740746
BAY PORT,MI,43.765137,43.880521,-83.4151,-83.260804
BEAR LAKE,MI,44.349441,44.515419,-86.248384,-85.941139
BEAVER ISLAND,MI,45.574177,45.759795,-85.607111,-85.488693
BEAVERTON,MI,43.806432,43.967476,-84.64649,-84.276962
BELDING,MI,42.981097,43.1282,-85.401152,-85.140577
BELLAIRE,MI,44.87579,45.048508,-85.297043,-85.100469
BELLEVILLE,MI,42.080517,42.26483,-83.547745,-83.406456
BELLEVUE,MI,42.342517,42.540279,-85.226167,-84.954115
BELMONT,MI,43.04147,43.116761,-85.648705,-85.4781
BENTLEY,MI,43.883655,43.984587,-84.196559,-84.044678
BENTON HARBOR,MI,42.059818,42.195798,-86.473816,-86.204155
BENZONIA,MI,44.514356,44.63383,-86.148904,-85.990866
